timestamp,heart_rate,hrv,skin_temp,eda,spo2,respiratory_rate,steps,movement_intensity,activity_type,calories_burned,distance,sedentary_minutes,sleep_duration,rem_sleep,deep_sleep,light_sleep,sleep_score,sleep_interruptions,stress_score,readiness_score,mindfulness_minutes,ambient_light,ambient_noise,screen_time_minutes,typing_speed_wpm,social_interactions,location_type,emotion
2025-06-20 01:31,60.3,55.6,35.7,0.097,97,16.3,2501,0.11,sitting,2110,13.96,437,5.96,1.53,1.65,2.3,85,1,53,37,17,460,66,125,39,13,home,Sad
2025-06-21 02:45,64.8,57.3,35.8,0.083,98,19.0,3247,0.03,sitting,2042,10.33,463,5.6,1.59,2.23,3.38,88,4,51,56,25,214,83,240,29,5,home,Sad
2025-06-17 21:02,71.4,59.5,35.8,0.135,95,20.6,2595,0.11,none,1514,8.7,414,4.68,0.68,1.15,3.24,75,1,56,35,4,265,79,87,47,27,home,Tired
2025-06-16 13:01,66.9,101.9,35.9,0.091,94,20.0,10452,0.07,dancing,2270,8.27,338,7.95,1.19,1.78,2.27,77,4,18,87,25,356,48,143,58,149,park,Happy
2025-06-17 04:41,94.9,44.9,35.8,0.322,98,14.2,3041,0.04,typing,2667,6.93,451,4.8,0.52,1.4,3.46,55,3,86,35,10,369,64,225,57,92,office,Stressed
2025-06-18 01:17,83.7,68.9,35.8,0.135,97,13.6,3956,0.08,standing,2690,3.81,583,4.25,1.37,1.87,2.17,95,2,61,52,13,799,98,264,30,16,home,Tired
2025-06-19 16:13,86.1,43.6,35.5,0.349,95,20.2,5063,0.05,typing,2720,4.84,195,4.58,1.57,1.79,2.15,59,3,79,44,19,188,55,210,21,95,office,Stressed
2025-06-17 19:08,62.0,95.2,36.4,0.093,93,13.8,6608,0.06,light walk,2386,10.86,411,8.43,1.15,2.2,2.38,95,0,21,70,2,233,75,266,49,57,home,Relaxed
2025-06-16 15:57,105.1,26.0,35.6,0.214,97,17.5,3351,0.05,walking,1770,12.74,575,5.06,1.25,1.33,3.22,79,3,87,49,8,360,37,290,29,92,office,Stressed
2025-06-19 05:28,80.4,73.5,36.0,0.169,98,19.7,2072,0.06,standing,2731,11.18,497,5.0,1.08,2.27,2.23,89,4,61,44,11,338,33,299,39,32,home,Tired
2025-06-19 09:49,69.2,45.4,35.6,0.107,99,16.7,2688,0.05,sitting,1534,11.51,412,5.0,1.19,2.45,2.88,85,4,45,34,13,673,94,217,41,15,home,Sad
2025-06-20 15:10,63.3,93.4,35.8,0.084,97,18.6,5826,0.07,meditation,2178,13.24,407,7.86,0.59,1.06,3.49,56,4,20,75,29,244,92,194,24,58,nature,Relaxed
2025-06-22 14:04,63.4,94.8,35.5,0.091,96,19.9,4758,0.1,meditation,1974,6.38,318,7.88,1.71,1.64,2.19,96,3,26,96,27,152,57,72,47,64,home,Relaxed
2025-06-18 09:07,70.1,75.5,36.1,0.134,95,17.4,3683,0.12,none,2485,12.39,232,5.13,0.77,2.45,2.46,93,1,51,50,5,582,47,138,38,31,home,Tired
2025-06-21 16:23,65.9,93.3,35.9,0.105,93,14.4,6769,0.09,meditation,2336,1.86,193,8.07,1.19,1.15,2.36,62,0,14,97,14,325,70,206,20,67,nature,Relaxed
2025-06-18 22:16,64.1,67.8,35.9,0.078,95,12.3,2045,0.05,sitting,2925,3.12,588,6.28,1.71,1.14,3.19,90,2,50,47,15,697,96,109,40,2,home,Sad
2025-06-22 08:05,98.3,41.4,35.5,0.31,98,19.3,5080,0.03,walking,1800,2.93,484,4.76,1.28,1.64,2.57,61,4,96,30,20,174,65,157,37,69,office,Stressed
2025-06-21 01:16,96.0,49.9,35.9,0.392,95,15.2,5033,0.09,walking,2139,2.38,315,5.08,0.74,2.4,2.19,85,0,78,39,10,121,56,199,39,66,office,Stressed
2025-06-20 10:59,90.1,21.0,36.4,0.256,96,12.1,5396,0.08,typing,2118,2.99,427,5.16,1.59,1.95,3.0,71,3,98,39,15,607,52,89,34,55,office,Stressed
2025-06-16 13:20,72.2,94.8,36.3,0.12,97,19.7,14784,0.1,cycling,2628,9.07,437,7.57,0.67,1.98,2.17,95,2,20,86,17,321,63,113,28,143,gym,Happy
2025-06-23 03:53,73.6,76.7,36.2,0.131,99,20.4,3330,0.04,standing,2838,2.42,485,4.32,1.57,1.56,2.22,80,1,68,36,27,750,64,142,32,19,office,Tired
2025-06-21 04:31,67.1,101.3,36.3,0.102,95,18.6,6044,0.09,meditation,2284,3.09,489,8.86,0.64,2.36,2.68,89,2,20,78,6,317,45,151,36,67,home,Relaxed
2025-06-22 19:31,63.5,49.6,36.1,0.072,97,20.0,1854,0.05,sitting,1676,9.69,191,5.32,0.74,1.07,3.46,100,2,50,43,7,270,91,68,48,0,home,Sad
2025-06-19 22:45,68.1,53.4,35.8,0.078,93,16.6,3857,0.04,sitting,1621,6.13,362,5.75,1.77,1.52,2.68,100,4,41,35,1,508,60,222,58,19,home,Sad
2025-06-17 19:31,101.7,43.8,35.8,0.391,94,19.8,5904,0.03,typing,1814,3.72,192,4.94,1.63,1.24,2.06,78,3,87,30,12,227,36,115,43,85,office,Stressed
2025-06-18 20:05,105.6,32.3,35.6,0.387,98,16.3,3086,0.06,walking,2206,11.16,214,4.98,0.7,1.74,3.4,83,2,81,34,5,683,75,65,23,79,office,Stressed
2025-06-18 05:07,66.5,92.6,35.7,0.125,99,15.7,11545,0.03,dancing,2571,9.58,361,8.98,1.35,2.1,3.03,59,1,13,83,20,421,82,120,37,133,gym,Happy
2025-06-17 10:52,89.2,43.0,35.8,0.351,93,18.2,3741,0.04,typing,2145,13.74,366,4.77,1.04,2.01,2.07,88,1,90,38,19,583,68,253,59,55,office,Stressed
2025-06-21 04:15,65.4,93.1,35.8,0.093,93,18.7,11001,0.09,cycling,1987,9.99,546,7.78,1.64,1.97,3.25,72,0,16,92,21,585,46,157,46,158,beach,Happy
2025-06-16 08:12,66.0,107.7,36.0,0.109,95,21.2,9819,0.06,dancing,1536,13.1,546,8.57,1.77,2.43,3.34,60,1,28,87,18,149,95,173,32,111,gym,Happy
2025-06-19 01:52,71.1,95.2,35.8,0.123,96,14.7,10274,0.06,dancing,2435,13.94,221,8.73,1.74,1.81,3.49,77,4,19,92,30,775,33,245,54,111,beach,Happy
2025-06-22 15:47,76.1,57.4,36.0,0.165,93,16.2,3333,0.05,none,2018,14.52,263,5.09,1.05,2.04,2.31,89,3,56,53,11,553,61,67,38,31,office,Tired
2025-06-16 11:29,58.9,93.6,35.7,0.117,97,18.9,6531,0.06,light walk,2205,14.46,445,8.23,1.79,2.06,2.65,100,3,12,81,21,330,56,73,56,77,home,Relaxed
2025-06-17 21:59,104.8,47.6,36.0,0.201,100,21.5,3364,0.08,walking,2419,12.64,378,5.34,0.85,1.21,3.01,77,2,80,43,1,341,56,96,47,60,office,Stressed
2025-06-22 03:39,101.0,21.3,36.4,0.221,99,13.5,3416,0.05,typing,2710,3.27,371,5.03,0.67,2.13,2.93,55,3,88,38,6,705,58,145,28,83,office,Stressed
2025-06-22 03:22,68.9,59.0,35.8,0.1,98,12.7,2514,0.04,sitting,1596,13.7,261,5.18,1.31,1.93,3.4,93,0,58,50,10,534,33,209,39,7,home,Sad
2025-06-22 05:21,80.1,51.6,36.2,0.124,99,15.0,4503,0.09,none,2408,14.08,580,4.18,1.66,2.43,2.29,97,0,57,46,13,652,45,75,30,27,home,Tired
2025-06-21 21:41,60.1,49.8,36.3,0.091,94,20.1,3312,0.08,sitting,1867,7.69,595,5.77,1.15,1.58,2.18,65,0,54,34,5,300,80,68,48,27,home,Sad
2025-06-18 22:34,71.1,76.6,35.5,0.142,95,14.5,3773,0.07,none,2073,6.7,244,4.37,1.46,1.56,3.08,72,4,58,36,23,481,91,296,25,17,home,Tired
2025-06-21 00:16,64.4,101.3,35.9,0.091,95,21.9,4601,0.07,meditation,2158,7.12,189,8.48,0.69,1.69,3.22,99,1,10,76,5,345,77,239,49,67,nature,Relaxed
2025-06-16 12:21,64.2,67.5,35.7,0.085,96,20.4,2134,0.06,none,1511,4.16,253,6.27,1.12,1.5,3.01,63,0,41,58,7,347,41,245,57,20,home,Sad
2025-06-16 21:16,71.3,76.6,35.9,0.154,93,19.4,3122,0.09,none,2424,2.13,505,5.18,0.72,2.3,2.46,70,0,69,53,19,290,96,202,47,22,office,Tired
2025-06-18 18:35,73.3,117.3,36.4,0.126,97,13.2,9607,0.11,running,1745,13.51,491,8.6,0.61,1.06,2.5,70,0,26,89,13,660,74,163,27,153,gym,Happy
2025-06-22 05:12,77.3,53.6,35.9,0.132,99,12.7,2244,0.11,none,2736,3.58,259,4.02,0.57,1.0,2.35,82,3,69,51,17,332,41,298,41,12,home,Tired
2025-06-22 02:36,70.1,102.5,36.3,0.113,99,18.9,13842,0.04,running,2336,7.07,445,8.35,0.63,1.41,2.3,97,2,20,95,8,378,98,296,48,162,gym,Happy
2025-06-22 16:14,61.1,91.8,35.5,0.103,98,19.2,5048,0.07,meditation,2584,3.38,278,8.46,1.01,2.01,3.29,61,0,10,86,15,598,60,208,49,80,nature,Relaxed
2025-06-18 04:28,63.8,97.8,35.9,0.086,96,21.4,6959,0.12,light walk,1833,5.61,532,8.4,1.17,1.67,2.91,79,3,29,100,30,798,33,286,49,62,home,Relaxed
2025-06-22 17:39,108.5,48.5,36.2,0.331,93,12.1,3957,0.06,walking,2952,3.86,221,4.85,1.06,1.17,2.26,98,0,94,36,23,502,79,263,41,88,office,Stressed
2025-06-23 04:29,96.1,33.1,36.1,0.348,95,12.1,4611,0.08,typing,2045,8.92,421,5.98,0.82,2.38,2.57,75,4,82,32,13,546,97,294,59,71,office,Stressed
2025-06-22 02:49,74.1,69.6,35.8,0.156,97,17.0,4864,0.03,standing,2615,2.28,208,4.09,0.65,2.32,2.64,61,4,53,34,5,589,89,290,60,14,home,Tired
2025-06-21 00:08,63.5,105.6,35.7,0.117,98,14.2,6108,0.07,meditation,2878,2.33,317,7.61,1.24,1.97,2.31,71,2,19,96,5,602,79,74,30,64,home,Relaxed
2025-06-19 10:40,81.7,78.7,36.0,0.141,94,17.5,2489,0.1,none,2573,11.62,449,5.73,1.04,1.01,3.47,89,4,57,57,19,106,49,68,45,33,home,Tired
2025-06-20 21:45,105.4,32.9,35.5,0.282,96,14.4,4912,0.03,typing,1502,11.27,188,5.16,1.5,1.49,2.13,87,3,79,50,15,317,41,170,50,85,office,Stressed
2025-06-20 21:56,67.7,110.1,35.8,0.092,96,18.9,11514,0.1,cycling,1758,3.69,281,8.12,1.3,1.07,2.23,80,0,11,88,20,444,70,168,56,131,gym,Happy
2025-06-18 20:04,67.7,85.3,35.9,0.092,98,19.9,5981,0.06,yoga,2097,3.47,503,7.71,1.58,2.43,2.46,83,2,14,96,0,657,49,94,23,57,nature,Relaxed
2025-06-20 19:30,64.4,55.8,36.3,0.075,98,17.3,1606,0.08,none,1854,5.03,196,5.34,0.89,1.83,2.04,82,4,52,51,17,445,93,209,24,15,home,Sad
2025-06-20 20:25,95.3,45.4,36.1,0.241,94,19.9,5133,0.05,walking,1992,14.82,425,5.57,1.79,1.2,2.44,94,0,75,45,0,544,98,280,47,59,office,Stressed
2025-06-22 19:21,60.9,40.5,36.3,0.08,93,19.3,1197,0.07,sitting,2066,14.1,446,5.82,1.5,1.49,2.14,90,2,53,52,26,278,95,88,40,20,home,Sad
2025-06-16 23:41,66.7,98.0,36.4,0.122,94,21.6,11797,0.04,running,2790,10.88,195,8.73,1.31,2.47,2.25,63,2,11,98,29,600,93,61,29,122,gym,Happy
2025-06-18 23:26,58.8,104.5,36.4,0.083,98,21.7,5448,0.05,meditation,2340,3.01,318,8.77,1.42,2.2,2.5,97,2,18,73,0,252,56,194,26,50,home,Relaxed
2025-06-16 18:52,65.8,91.5,36.0,0.1,99,16.7,6911,0.08,yoga,1677,4.95,391,8.88,1.03,1.5,3.19,63,4,29,70,4,579,94,160,33,64,nature,Relaxed
2025-06-20 19:49,67.7,98.0,35.9,0.103,98,18.5,14804,0.09,running,2226,12.05,188,8.22,1.23,1.24,2.96,88,2,28,94,16,402,99,92,31,116,park,Happy
2025-06-20 00:24,88.1,25.4,35.6,0.294,93,17.3,3529,0.11,typing,1700,3.3,336,5.22,1.66,1.28,2.72,76,1,81,41,7,433,95,115,50,69,office,Stressed
2025-06-16 15:00,70.2,119.4,35.8,0.125,97,13.7,14332,0.11,running,2771,3.01,226,7.79,1.2,2.5,2.47,64,4,10,94,15,392,74,67,45,110,beach,Happy
2025-06-16 13:53,73.3,116.3,35.9,0.09,97,15.0,13923,0.1,dancing,1939,7.71,476,8.93,0.58,1.14,2.16,85,2,14,94,16,268,74,215,43,164,park,Happy
2025-06-20 09:00,68.6,112.4,36.1,0.121,100,14.0,9495,0.09,cycling,1827,11.71,320,8.6,0.7,1.66,3.18,82,0,27,89,28,519,86,193,32,112,gym,Happy
2025-06-16 17:55,88.8,30.0,35.9,0.311,95,17.8,3337,0.11,typing,1540,10.78,429,5.88,1.25,2.5,3.31,66,1,80,48,10,430,58,70,37,60,office,Stressed
2025-06-22 17:51,60.4,56.5,36.4,0.092,100,15.6,2208,0.09,sitting,2399,9.93,389,6.17,0.86,1.16,3.11,79,2,56,32,20,442,78,99,38,24,home,Sad
2025-06-23 04:06,67.1,98.9,36.1,0.103,100,15.4,5234,0.05,meditation,2562,9.61,277,8.44,1.75,2.1,2.5,68,1,15,97,14,387,80,289,37,76,nature,Relaxed
2025-06-21 01:38,61.0,104.4,36.2,0.091,100,14.3,5512,0.06,meditation,2594,12.09,474,7.57,0.59,1.49,2.91,80,0,10,73,17,594,76,149,46,54,home,Relaxed
2025-06-21 20:48,61.8,41.0,35.5,0.105,98,21.1,2155,0.07,none,2309,13.48,416,5.91,1.51,1.52,3.33,97,2,44,54,7,798,42,249,35,24,home,Sad
2025-06-17 06:01,89.5,49.1,36.4,0.393,98,12.3,5403,0.03,typing,1644,12.07,555,4.56,1.69,2.34,3.03,97,4,96,32,13,625,84,190,55,96,office,Stressed
2025-06-19 02:55,68.2,93.2,36.2,0.124,100,13.9,11682,0.04,running,1935,5.62,425,8.54,1.5,2.1,2.99,63,2,14,81,10,534,33,99,39,127,gym,Happy
2025-06-23 03:30,105.2,23.2,36.1,0.378,99,15.5,4181,0.1,walking,1500,3.48,541,5.52,1.79,1.05,3.04,67,3,90,43,7,196,58,197,54,98,office,Stressed
2025-06-22 06:49,65.1,89.7,35.9,0.095,94,17.7,5295,0.04,yoga,2711,7.92,318,7.97,0.92,1.45,2.61,89,3,26,70,27,156,73,288,60,64,nature,Relaxed
2025-06-16 17:19,65.0,103.2,36.1,0.113,100,15.9,13573,0.08,running,2624,13.4,471,7.8,1.41,1.49,3.21,65,4,23,94,5,401,46,268,21,162,beach,Happy
2025-06-20 03:38,62.9,98.6,36.1,0.102,98,14.7,6639,0.11,meditation,1826,14.11,411,7.74,1.58,1.67,2.42,67,1,22,78,12,631,89,228,57,67,nature,Relaxed
2025-06-22 15:05,62.0,88.6,36.1,0.097,95,12.8,4659,0.05,yoga,2886,9.61,513,8.06,1.64,2.45,3.28,58,0,21,71,9,318,59,102,33,53,home,Relaxed
2025-06-16 12:30,102.3,49.7,36.0,0.334,93,21.7,5269,0.06,typing,2190,11.46,445,5.06,0.64,2.25,2.4,66,0,89,41,23,640,73,210,60,61,office,Stressed
2025-06-21 16:23,67.1,116.2,35.8,0.124,93,17.4,9744,0.06,cycling,2650,2.06,356,7.88,1.77,2.21,2.68,97,1,26,82,6,794,64,143,38,113,gym,Happy
2025-06-19 10:58,103.7,45.1,35.7,0.29,100,18.6,5122,0.06,typing,2860,5.55,494,5.08,1.0,1.47,2.65,72,2,95,37,8,222,61,220,57,82,office,Stressed
2025-06-20 13:34,67.6,53.9,36.5,0.091,99,21.2,1279,0.07,none,1818,6.32,299,5.01,0.86,2.01,2.62,57,4,56,38,19,570,92,63,53,26,home,Sad
2025-06-17 11:34,64.5,104.8,35.6,0.093,98,20.5,6233,0.1,light walk,1541,9.16,440,7.86,0.97,1.28,2.02,100,1,17,85,13,265,60,75,39,52,home,Relaxed
2025-06-19 08:42,71.1,72.0,36.3,0.143,95,15.4,2638,0.1,standing,2126,11.8,385,5.86,1.59,1.84,2.12,96,4,61,32,0,193,57,109,55,39,home,Tired
2025-06-22 09:23,67.3,40.6,35.6,0.097,99,13.7,2096,0.04,none,1576,9.51,482,5.08,1.38,1.03,2.89,70,4,57,39,21,549,68,193,35,9,home,Sad
2025-06-20 02:21,70.5,61.2,35.9,0.179,93,20.6,2204,0.12,none,1956,14.85,193,5.21,0.58,2.29,3.35,95,4,56,59,0,740,44,123,52,30,office,Tired
2025-06-17 11:50,68.4,113.1,35.7,0.112,99,17.9,13760,0.08,dancing,1888,10.97,433,8.83,1.63,1.27,3.4,93,4,14,85,29,139,88,61,26,116,park,Happy
2025-06-20 12:20,78.5,60.5,36.5,0.175,97,20.5,3577,0.1,standing,1571,7.51,310,4.55,1.7,1.75,2.01,98,4,64,34,19,270,100,291,46,22,office,Tired
2025-06-16 22:26,60.0,107.6,36.5,0.104,94,19.4,4202,0.1,light walk,2115,4.71,507,8.33,1.71,1.97,3.2,99,4,25,71,16,164,82,92,60,68,nature,Relaxed
2025-06-20 10:57,68.3,98.9,36.4,0.101,99,20.0,9192,0.06,dancing,2493,7.47,554,8.32,1.49,1.43,2.29,69,4,20,92,20,144,61,187,60,177,gym,Happy
2025-06-21 22:26,64.3,88.3,36.1,0.096,96,19.2,6748,0.09,meditation,2464,1.92,416,8.39,1.23,1.94,2.45,72,1,21,85,14,615,99,218,29,72,home,Relaxed
2025-06-16 15:19,101.0,49.9,35.8,0.322,93,16.1,4827,0.09,walking,2858,12.11,278,5.47,0.79,1.03,3.47,79,1,80,40,18,588,86,177,57,51,office,Stressed
2025-06-20 22:03,67.1,109.3,35.6,0.102,94,20.5,14827,0.11,dancing,2110,4.03,545,7.91,1.1,1.72,2.68,86,4,15,86,19,258,34,127,59,124,beach,Happy
2025-06-18 04:40,66.3,49.5,35.7,0.102,100,21.1,3552,0.1,sitting,2597,6.5,368,5.94,1.22,1.2,3.0,77,4,45,57,6,286,60,81,51,6,home,Sad
2025-06-21 18:26,94.8,28.3,35.6,0.284,98,12.2,4832,0.03,walking,1939,9.67,491,4.6,0.56,1.01,2.9,67,3,92,32,18,509,52,69,22,51,office,Stressed
2025-06-22 05:22,73.1,63.4,35.9,0.172,93,20.0,4923,0.08,none,1549,12.35,418,4.76,0.94,2.33,3.48,79,0,58,58,9,636,35,179,44,21,home,Tired
2025-06-20 04:40,72.3,79.6,35.5,0.161,93,14.7,2241,0.06,standing,2483,10.58,428,5.22,1.28,1.05,2.19,97,0,57,59,1,474,81,264,46,26,office,Tired
2025-06-18 17:46,64.1,105.9,36.1,0.116,95,15.4,6443,0.08,meditation,2195,8.89,575,8.06,1.32,2.28,2.34,59,0,24,97,16,643,37,79,45,61,nature,Relaxed
2025-06-17 20:04,60.3,102.4,35.6,0.117,94,16.9,5475,0.05,light walk,2808,14.7,276,8.73,0.76,1.07,2.85,97,2,15,92,22,119,84,92,24,77,nature,Relaxed
2025-06-17 03:31,64.9,109.6,35.9,0.099,95,18.8,5704,0.1,meditation,1617,12.99,269,8.16,1.0,1.25,2.82,77,1,17,86,20,522,43,142,43,57,nature,Relaxed
2025-06-21 03:24,70.2,56.0,35.6,0.159,94,20.8,4842,0.11,standing,1698,6.75,488,5.46,1.41,2.01,2.6,95,4,65,52,2,296,88,295,51,36,office,Tired
2025-06-20 21:54,64.4,106.1,36.3,0.084,95,19.2,4107,0.11,light walk,1868,7.47,242,7.57,1.17,2.41,2.62,78,3,19,70,18,564,94,224,31,76,home,Relaxed
2025-06-20 12:26,69.7,114.3,35.7,0.141,97,19.7,11879,0.08,dancing,1720,3.84,275,7.52,1.55,1.44,2.14,98,1,28,80,11,494,45,87,47,174,park,Happy
2025-06-20 13:18,64.5,46.9,36.3,0.083,100,20.8,2067,0.11,sitting,2289,6.87,266,5.07,0.74,2.24,2.66,98,0,54,31,16,313,91,130,48,5,home,Sad
2025-06-21 02:10,62.5,89.7,36.2,0.095,94,18.1,5996,0.05,light walk,2026,13.42,372,8.89,0.69,2.38,2.25,71,4,10,70,24,121,95,299,31,55,home,Relaxed
2025-06-18 07:04,109.8,34.7,36.5,0.31,96,12.4,5980,0.06,typing,2586,13.16,327,5.29,1.6,1.59,2.66,76,2,87,49,11,267,59,117,22,88,office,Stressed
2025-06-22 21:20,95.3,46.2,35.5,0.331,93,15.5,5987,0.08,walking,2244,7.26,363,5.58,1.43,1.54,2.34,87,1,87,43,5,517,86,141,49,57,office,Stressed
2025-06-20 12:09,67.4,109.1,36.2,0.093,97,15.2,13132,0.03,cycling,2500,9.71,375,8.48,0.68,1.25,2.83,90,2,11,93,4,595,90,188,38,141,gym,Happy
2025-06-19 16:37,70.3,61.4,35.6,0.144,94,16.4,3479,0.05,none,2446,3.06,521,4.37,1.56,1.29,3.4,90,2,58,57,7,376,33,152,41,40,office,Tired
2025-06-21 05:21,82.5,74.3,36.3,0.179,93,19.9,4627,0.12,none,2176,12.29,509,5.09,0.82,1.45,3.16,55,3,52,46,25,634,47,226,57,35,office,Tired
2025-06-19 05:30,77.2,54.4,35.8,0.152,94,18.9,2721,0.1,standing,2212,1.66,352,4.26,1.36,2.3,2.74,85,2,66,58,23,105,80,123,43,34,home,Tired
2025-06-18 09:48,67.0,105.5,36.2,0.111,95,17.8,9238,0.08,dancing,2899,7.62,318,8.89,0.74,1.11,2.35,72,3,27,85,18,369,63,125,42,121,beach,Happy
2025-06-19 10:53,72.2,55.3,36.0,0.134,94,21.3,3285,0.09,standing,2358,8.34,413,5.41,1.52,1.45,2.45,58,3,67,46,4,277,92,256,38,14,office,Tired
2025-06-19 04:41,99.2,42.1,36.4,0.305,95,20.1,5642,0.08,typing,2042,14.35,252,5.64,1.16,1.6,3.27,70,1,81,39,11,626,76,256,33,76,office,Stressed
2025-06-18 09:19,106.9,24.2,36.5,0.255,98,20.2,4674,0.12,typing,2497,14.35,378,4.72,1.38,2.09,2.5,64,2,90,38,13,364,66,97,35,54,office,Stressed
2025-06-21 19:01,58.2,86.0,36.5,0.116,95,15.6,6783,0.03,light walk,1731,9.42,281,8.1,1.48,1.45,3.21,72,1,27,80,28,661,78,240,35,78,home,Relaxed
2025-06-16 07:13,89.6,26.3,36.5,0.266,100,21.1,5971,0.11,typing,2783,8.5,499,5.41,0.98,2.2,2.7,99,4,89,35,30,645,48,298,48,88,office,Stressed
2025-06-21 01:15,94.3,44.6,36.0,0.356,94,17.7,4113,0.09,walking,2477,5.06,559,5.71,0.78,1.06,3.42,100,3,98,37,19,697,40,159,48,86,office,Stressed
2025-06-17 21:23,77.7,55.3,35.8,0.173,97,20.7,3411,0.12,standing,1990,5.71,524,4.92,0.56,1.44,2.68,67,1,65,49,21,665,43,285,49,20,home,Tired
2025-06-19 11:50,97.7,23.2,35.6,0.36,100,20.6,5875,0.11,walking,1710,14.17,453,5.73,0.99,2.0,2.01,65,0,78,32,29,707,70,158,41,80,office,Stressed
2025-06-17 19:16,93.7,45.0,36.4,0.341,95,12.7,4851,0.12,typing,2205,13.63,244,4.67,1.19,1.79,3.18,87,0,87,46,10,414,97,77,46,96,office,Stressed
2025-06-21 06:54,68.1,115.5,35.8,0.093,97,17.8,10908,0.1,dancing,2236,5.61,552,7.57,1.01,1.67,3.29,73,2,24,88,13,243,94,66,26,139,park,Happy
2025-06-17 14:18,89.9,34.0,36.2,0.325,97,14.7,4099,0.04,walking,2987,7.35,256,4.91,0.61,1.14,3.4,92,2,99,35,12,706,60,132,43,74,office,Stressed
2025-06-19 22:46,77.0,65.7,36.4,0.121,100,17.1,4881,0.1,standing,2321,4.1,226,4.52,1.29,1.86,2.59,72,4,62,43,1,508,73,222,51,29,home,Tired
2025-06-22 18:23,63.1,68.8,36.3,0.079,98,19.9,1542,0.12,sitting,1895,8.38,551,6.19,1.74,2.37,2.1,65,3,47,36,17,525,92,134,27,3,home,Sad
2025-06-17 10:09,62.2,85.1,36.0,0.097,100,20.7,5127,0.04,yoga,1730,9.88,293,8.65,0.72,1.95,2.5,97,2,16,99,14,689,42,237,32,63,home,Relaxed
2025-06-23 02:53,86.7,28.0,36.0,0.215,99,14.4,4628,0.11,typing,1564,7.75,202,5.74,1.22,1.55,2.99,61,1,91,40,0,344,97,159,35,65,office,Stressed
2025-06-19 22:51,68.3,102.6,35.8,0.094,93,18.0,10066,0.08,dancing,2859,5.01,256,7.73,1.53,1.23,3.25,65,0,16,89,27,341,55,226,55,145,park,Happy
2025-06-20 07:37,65.9,92.9,36.5,0.103,95,12.7,6315,0.1,meditation,2390,6.29,336,7.83,1.24,2.24,2.38,70,4,22,81,15,719,81,161,47,78,nature,Relaxed
2025-06-19 00:41,105.9,37.5,35.9,0.345,95,12.2,5570,0.05,walking,2308,2.77,591,4.99,0.93,2.26,2.8,64,3,80,36,16,712,83,125,24,62,office,Stressed
2025-06-22 18:21,80.9,66.4,35.8,0.172,94,18.2,4059,0.07,standing,2192,2.17,301,5.4,0.76,1.08,2.41,58,3,54,44,27,206,100,110,29,16,home,Tired
2025-06-18 03:33,68.3,42.4,36.3,0.093,97,14.3,3576,0.03,sitting,2448,7.38,478,5.2,1.63,2.2,2.88,68,1,48,55,4,185,76,234,49,4,home,Sad
2025-06-19 12:55,68.8,40.8,36.0,0.087,96,17.9,3240,0.05,none,1790,14.79,275,6.35,1.65,2.39,3.33,96,3,44,48,10,400,35,295,51,20,home,Sad
2025-06-19 16:13,69.7,118.5,35.9,0.137,98,15.2,14604,0.04,running,2815,12.81,520,7.83,1.12,1.88,3.49,98,3,20,90,27,118,50,139,24,147,park,Happy
2025-06-20 07:32,70.3,58.7,36.2,0.148,100,12.9,2757,0.06,standing,1572,6.92,565,5.47,1.14,1.71,2.58,59,0,68,36,12,569,96,141,59,36,office,Tired
2025-06-22 14:05,95.2,30.1,35.8,0.202,100,18.3,5176,0.12,walking,2016,7.94,534,4.95,0.95,1.11,2.82,84,2,95,46,12,792,45,93,40,58,office,Stressed
2025-06-20 17:03,68.1,107.4,35.9,0.113,93,12.5,12250,0.07,running,1711,14.64,513,8.46,1.36,1.74,2.49,56,2,16,94,21,565,61,180,32,158,gym,Happy
2025-06-21 11:09,80.0,77.8,36.0,0.16,95,14.6,4964,0.11,none,2099,2.86,381,4.01,0.9,2.07,2.62,73,3,58,53,13,781,100,232,38,16,home,Tired
2025-06-21 23:51,74.4,61.5,36.3,0.172,95,17.2,2557,0.07,none,2167,3.95,288,5.68,1.64,2.11,3.31,63,0,62,51,1,658,63,140,57,22,office,Tired
2025-06-21 19:05,61.9,60.9,36.0,0.098,93,17.7,2891,0.05,sitting,2142,5.59,408,6.33,0.62,1.16,2.06,89,2,57,44,28,790,37,229,20,10,home,Sad
2025-06-22 22:44,90.8,39.4,36.3,0.251,93,18.6,5953,0.04,walking,2339,7.38,273,5.22,0.76,1.35,2.24,84,0,85,32,17,379,100,109,32,87,office,Stressed
2025-06-20 17:07,97.0,35.3,36.1,0.313,97,17.4,3430,0.04,walking,2391,8.38,317,4.88,1.46,1.38,2.7,58,1,83,38,9,756,54,291,21,100,office,Stressed
2025-06-18 20:39,69.0,61.0,35.9,0.081,94,12.2,1853,0.11,sitting,2211,12.69,374,5.24,0.73,2.41,2.51,98,3,41,37,9,527,65,176,56,5,home,Sad
2025-06-19 05:56,64.2,62.4,35.9,0.092,95,21.4,1425,0.06,none,2627,3.61,420,5.71,0.55,1.97,2.87,68,2,56,42,16,169,98,182,44,19,home,Sad
2025-06-21 07:47,79.8,79.4,36.4,0.153,97,18.1,4980,0.11,none,2073,7.66,391,4.26,1.34,1.66,2.27,78,3,51,33,5,271,48,124,52,35,home,Tired
